tweet_id,text,translated,combined,predicted_label
2023_test_main_tweet_655,"પારકી પંચાત : બાબાના ભક્તો માટે જબરો નિયમ! રૂબરૂ મળવા માટે બાગેશ્વરધામે ખાસ 'સિસ્ટમ' બનાવી; સચિવાલયમાં લાંગા ઇફેક્ટ, નેતાઓનાં કામ હાથમાં લેતા અધિકારીઓ થરથર ધ્રૂજે
#Gujarat | #ParkiPanchat | #BageshwarBaba
@URL","Paraki Panchayat: For the devotees of Baba, the rule!Bageshwar Dham created a special 'system' to meet;Long Effect in the Secretariat, officials taking the work of leaders.
#Gujarat |#Parkipanchat |#Bageshwarbaba
@Url","પારકી પંચાત : બાબાના ભક્તો માટે જબરો નિયમ! રૂબરૂ મળવા માટે બાગેશ્વરધામે ખાસ 'સિસ્ટમ' બનાવી; સચિવાલયમાં લાંગા ઇફેક્ટ, નેતાઓનાં કામ હાથમાં લેતા અધિકારીઓ થરથર ધ્રૂજે
#Gujarat | #ParkiPanchat | #BageshwarBaba
@URL Paraki Panchayat: For the devotees of Baba, the rule!Bageshwar Dham created a special 'system' to meet;Long Effect in the Secretariat, officials taking the work of leaders.
#Gujarat |#Parkipanchat |#Bageshwarbaba
@Url",NOT
2023_test_main_tweet_656,દલાલ @URL,Broker @url,દલાલ @URL Broker @url,HOF
2023_test_main_tweet_657,"@AUTHOR ગજબ ચૂતિયા લગ રહે હોં ગુરુ
@USER @USER @USER @URL","@Author Gurja Chuti Lag Lag Guru
@User @user @user @url","@AUTHOR ગજબ ચૂતિયા લગ રહે હોં ગુરુ
@USER @USER @USER @URL @Author Gurja Chuti Lag Lag Guru
@User @user @user @url",HOF
2023_test_main_tweet_658,"@AUTHOR ફોટા મુકીને એને સમજાવો મયુરભાઈ 
કારણકે એ બળદ છે","@Author Putting photos and explain to them Mayurbhai
Because it is a bull","@AUTHOR ફોટા મુકીને એને સમજાવો મયુરભાઈ 
કારણકે એ બળદ છે @Author Putting photos and explain to them Mayurbhai
Because it is a bull",HOF
2023_test_main_tweet_659,@AUTHOR આ પણ દેખાડ બે કોડી ના વહેંચાયેલા દલાલ. @URL,@Author this is also a shared broker of two cod.@Url,@AUTHOR આ પણ દેખાડ બે કોડી ના વહેંચાયેલા દલાલ. @URL @Author this is also a shared broker of two cod.@Url,HOF
2023_test_main_tweet_660,"યોગ ગુરુ બાબા રામદેવ કુસ્તીબાજોના સમર્થનમાં આવ્યા

બાબા રામદેવે મીડિયા સાથે વાતચીત કરતા કહ્યું કે, ""આવા વ્યક્તિની તાત્કાલિક ધરપકડ કરીને જેલના સળિયા પાછળ મોકલી દેવો જોઈએ અને તે દરરોજ મા-બહેન-દીકરીઓ વિશે વાહિયાત વાતો કરતો હોય છે...""

#BabaRamdev #WrestlersProtest #latestnews #news @URL","Yoga guru Baba Ramdev came in support of wrestlers

Talking to the media, Baba Ramdev said, ""Such a person should be immediately arrested and sent behind the jail rods and he is talking about mothers and daughters every day ...""

#Babaramdev #westlersprotest #latestnews #news @url","યોગ ગુરુ બાબા રામદેવ કુસ્તીબાજોના સમર્થનમાં આવ્યા

બાબા રામદેવે મીડિયા સાથે વાતચીત કરતા કહ્યું કે, ""આવા વ્યક્તિની તાત્કાલિક ધરપકડ કરીને જેલના સળિયા પાછળ મોકલી દેવો જોઈએ અને તે દરરોજ મા-બહેન-દીકરીઓ વિશે વાહિયાત વાતો કરતો હોય છે...""

#BabaRamdev #WrestlersProtest #latestnews #news @URL Yoga guru Baba Ramdev came in support of wrestlers

Talking to the media, Baba Ramdev said, ""Such a person should be immediately arrested and sent behind the jail rods and he is talking about mothers and daughters every day ...""

#Babaramdev #westlersprotest #latestnews #news @url",NOT
2023_test_main_tweet_661,@AUTHOR પેલાં ચૂંટણી કાર્ડ બનાવવા માટે લાઈન માં ઉભો પછી એ સરકારી ખાતાં મિસ્તેક કરી ને આપશે પછી એને સુધારવા માટે લાઈન માં ઉભો. આના કરતાં બનવું જ ન જોઈએ અને આવા લબાડ ખતાવે બનાવવાં પણ ન જોઈએ. @USER @USER,"@Author standing in the line to create the election card, then it will give a government account and then stand in the line to correct it.It must not be done and such a lamb should not be made.@User @user","@AUTHOR પેલાં ચૂંટણી કાર્ડ બનાવવા માટે લાઈન માં ઉભો પછી એ સરકારી ખાતાં મિસ્તેક કરી ને આપશે પછી એને સુધારવા માટે લાઈન માં ઉભો. આના કરતાં બનવું જ ન જોઈએ અને આવા લબાડ ખતાવે બનાવવાં પણ ન જોઈએ. @USER @USER @Author standing in the line to create the election card, then it will give a government account and then stand in the line to correct it.It must not be done and such a lamb should not be made.@User @user",HOF
2023_test_main_tweet_662,"@AUTHOR Kem ke "" મીરાં "" પવિત્ર પાત્ર હતું..ને તમારી મોસ્ટ ઓફ પોસ્ટ વાહિયાત હોય છે..વલ્ગર હોય છે ..","@Author Kem Ke ""Miran"" was a sacred character..The most of the post of post is absurd..","@AUTHOR Kem ke "" મીરાં "" પવિત્ર પાત્ર હતું..ને તમારી મોસ્ટ ઓફ પોસ્ટ વાહિયાત હોય છે..વલ્ગર હોય છે .. @Author Kem Ke ""Miran"" was a sacred character..The most of the post of post is absurd..",HOF
2023_test_main_tweet_663,@AUTHOR @USER આપણી ભુવાનગરીનો વિકાસ ગાંડો થઈ ગયો છે. અતિ સુંદર!,@Author @user The development of our Bhuvanagari has become crazy.very beautiful!,@AUTHOR @USER આપણી ભુવાનગરીનો વિકાસ ગાંડો થઈ ગયો છે. અતિ સુંદર! @Author @user The development of our Bhuvanagari has become crazy.very beautiful!,HOF
2023_test_main_tweet_664,@AUTHOR ચોદીના તારા જેવા ને પાકિસ્તાન ભેગી નું થઈ જવાય હિન્દુ થઈ ને હિન્દૂ નો વિરોધ કરો છો હિજળો કેવાય લોડા...,@Author Chodina Tara and Pakistan Gathering to become a Hindu and oppose Hindu Hindu KY Loda ...,@AUTHOR ચોદીના તારા જેવા ને પાકિસ્તાન ભેગી નું થઈ જવાય હિન્દુ થઈ ને હિન્દૂ નો વિરોધ કરો છો હિજળો કેવાય લોડા... @Author Chodina Tara and Pakistan Gathering to become a Hindu and oppose Hindu Hindu KY Loda ...,HOF
2023_test_main_tweet_665,@AUTHOR @USER અઘરી નોટ છે આ... એકદમ મૂર્ખ છે બસ એ ભાઈને એ વાતની ખબર નથી ...😄,@Author @user is a tough note. This is a very stupid just that brother does not know it ... 😄,@AUTHOR @USER અઘરી નોટ છે આ... એકદમ મૂર્ખ છે બસ એ ભાઈને એ વાતની ખબર નથી ...😄 @Author @user is a tough note. This is a very stupid just that brother does not know it ... 😄,HOF
2023_test_main_tweet_666,"@AUTHOR @USER ભાઈ ગધેડાં ને ગધેડા કીધા એમાં લાગણી નિ વાત ક્યાં આવિ આખી દુનિયા ગુજરાતી ગાંડા હોયે છે એમ જ ઓલખે છે
સલમાન ખાને કીધું કે ગુજરાતી ગાંડો થઈ ગ્યો તો કરોડો નિ ટિકિટ લીધી ને હજુ ગરબા રમે ગધેડાં નાં ગાના ઉપ્પર. પાગલ,ગધેડાં, ગાંડા બધા નો મતલબ એકજ કહેવાય.
આ બાવો તો મોઢા માથે કીધું ને","@Author @user brother donkeys and donkeys are the same as the whole world is Gujarati mad.
Salman Khan said that if Gujarati was crazy, he took crores of tickets and still playing Garba's donkeys.Mad, donkeys, mads are all called one.
This left is on the mouth","@AUTHOR @USER ભાઈ ગધેડાં ને ગધેડા કીધા એમાં લાગણી નિ વાત ક્યાં આવિ આખી દુનિયા ગુજરાતી ગાંડા હોયે છે એમ જ ઓલખે છે
સલમાન ખાને કીધું કે ગુજરાતી ગાંડો થઈ ગ્યો તો કરોડો નિ ટિકિટ લીધી ને હજુ ગરબા રમે ગધેડાં નાં ગાના ઉપ્પર. પાગલ,ગધેડાં, ગાંડા બધા નો મતલબ એકજ કહેવાય.
આ બાવો તો મોઢા માથે કીધું ને @Author @user brother donkeys and donkeys are the same as the whole world is Gujarati mad.
Salman Khan said that if Gujarati was crazy, he took crores of tickets and still playing Garba's donkeys.Mad, donkeys, mads are all called one.
This left is on the mouth",HOF
