post_id,text,translated,combined,predicted_label
task1a_test_1234,"හුළඟක් කෑලීවලට කඩලා අරන් ගේ ඉස්සරහ ගහක ඔන්ච්ල්ලාවක් බැඳලා දෙන්න කියලා ඉල්ලන පුලුවන් මම  උඹෙන්..උඹ දන්නවා ඒකට කියන්නේ "" mental disorder "".ඒත් මොනාත්ම නොවුන ගානට පුරුදු හිනාවෙන් ඔලුව අතගාලා ආදරේ කරන්න පුලුවන් ම්නිහෙක් ඉන්නවා නම් ඒ උඹ.ලොකූ කුනාටුවකට පස්සෙත් ,නම් නොදන්න මල් පිපෙන",You have asked you to break into a blend of the house and boost a tree on the front of the house.Bloom,"හුළඟක් කෑලීවලට කඩලා අරන් ගේ ඉස්සරහ ගහක ඔන්ච්ල්ලාවක් බැඳලා දෙන්න කියලා ඉල්ලන පුලුවන් මම  උඹෙන්..උඹ දන්නවා ඒකට කියන්නේ "" mental disorder "".ඒත් මොනාත්ම නොවුන ගානට පුරුදු හිනාවෙන් ඔලුව අතගාලා ආදරේ කරන්න පුලුවන් ම්නිහෙක් ඉන්නවා නම් ඒ උඹ.ලොකූ කුනාටුවකට පස්සෙත් ,නම් නොදන්න මල් පිපෙන You have asked you to break into a blend of the house and boost a tree on the front of the house.Bloom",NOT
task1a_test_1235,@USER මොන ඇගමැතිටද.අපිට දෙන්නෙක් ඉන්නවනෙ.,What the campaign is. Two people are there.,@USER මොන ඇගමැතිටද.අපිට දෙන්නෙක් ඉන්නවනෙ. What the campaign is. Two people are there.,NOT
task1a_test_1236,@USER තනි කකුලෙන් හිටං ඉන්න අමාරු නැද්ද,@Suer is not hard to stay in a single leg,@USER තනි කකුලෙන් හිටං ඉන්න අමාරු නැද්ද @Suer is not hard to stay in a single leg,NOT
task1a_test_1237,"@USER මගේ දරුව අද කලින්ම ඇහැරිලා කියල අම්මා තේක ගේනකොට ඉදිමිච්චි මූණෙන් හැරිල බැලුවම ""ඈ බොල තෝ පොල් බූරුවා අදත් එලිවෙනකං ඕක ඔබ ඔබ හිටියද ?"" කියල ඇහෙද්දි","@User Mother Immediately I'm Survive from Survivo to face today, ""she is still a Bolla Thos Coconut donkey today?""When you hear claims","@USER මගේ දරුව අද කලින්ම ඇහැරිලා කියල අම්මා තේක ගේනකොට ඉදිමිච්චි මූණෙන් හැරිල බැලුවම ""ඈ බොල තෝ පොල් බූරුවා අදත් එලිවෙනකං ඕක ඔබ ඔබ හිටියද ?"" කියල ඇහෙද්දි @User Mother Immediately I'm Survive from Survivo to face today, ""she is still a Bolla Thos Coconut donkey today?""When you hear claims",HOF
task1a_test_1238,උබ ටෝක්  කරලා  දාගත්තම ඒකි පට්ට කෑල්ල  වෙන එකෙක් ඒකම  දාගත්තොත්  එකි බඩුව උබලගේත්  මාර ලොජික් හැකියාව නොහැකියාව තේරුම්  ගනින් ගෑනුන්ට කලිසම  ලස්සන උනාට පිරිමින්ට චීත්ත රෙද්ද වස කැතයි බන්  !,"If you have another one of the shell of the shell of the shell of the shell of the shell of the shell of the shell, you are beautiful to understand the ability to understand the ability to understand the possibility","උබ ටෝක්  කරලා  දාගත්තම ඒකි පට්ට කෑල්ල  වෙන එකෙක් ඒකම  දාගත්තොත්  එකි බඩුව උබලගේත්  මාර ලොජික් හැකියාව නොහැකියාව තේරුම්  ගනින් ගෑනුන්ට කලිසම  ලස්සන උනාට පිරිමින්ට චීත්ත රෙද්ද වස කැතයි බන්  ! If you have another one of the shell of the shell of the shell of the shell of the shell of the shell of the shell, you are beautiful to understand the ability to understand the ability to understand the possibility",HOF
task1a_test_1239,"@USER අමන කාලකන්නි නාකි රට කන දේශපාලුවො ටික එලවලා මේ වගෙ තරුණයන්ට රට බාර දෙන්න ඕනැ.. කාලකන්නි හැත්තට රට කන්න දුන්නා ඇති. දැන්වත් මෝඩ චන්දදායකයට මොලේ පෑදෙන්න ඕනැ.. හොර තක්කඩින්ට ,කුඩ්ඩන්ට එතනෝල් කාරයන්ට කසිප්පුවන්ට බාර් කාරයන්ට රට කන්න දුන්නා හොදටම ඇති දැන්!",@Ser-like kidylings The politicians eating the naki country have to give the country to the youths.Never todd the foolish Chandua.,"@USER අමන කාලකන්නි නාකි රට කන දේශපාලුවො ටික එලවලා මේ වගෙ තරුණයන්ට රට බාර දෙන්න ඕනැ.. කාලකන්නි හැත්තට රට කන්න දුන්නා ඇති. දැන්වත් මෝඩ චන්දදායකයට මොලේ පෑදෙන්න ඕනැ.. හොර තක්කඩින්ට ,කුඩ්ඩන්ට එතනෝල් කාරයන්ට කසිප්පුවන්ට බාර් කාරයන්ට රට කන්න දුන්නා හොදටම ඇති දැන්! @Ser-like kidylings The politicians eating the naki country have to give the country to the youths.Never todd the foolish Chandua.",HOF
task1a_test_1240,නයිටි එකක් ඇඳගත්ත අක්කා කෙනෙක් දාපු පිස්සු හැදෙන ඩාන්ස් එක - Video ------------------------------------- Like Us... URL,The crazy dance who gave a niti - Video ---------------------Us ... URL,නයිටි එකක් ඇඳගත්ත අක්කා කෙනෙක් දාපු පිස්සු හැදෙන ඩාන්ස් එක - Video ------------------------------------- Like Us... URL The crazy dance who gave a niti - Video ---------------------Us ... URL,NOT
task1a_test_1241,Come hangout with me > හේමන්තයි එයගේ ඝනිකව අනූයී  යක්ශනීවේසියි මගේ පක බලන් ඇගිල්ල ගහනවා on #BIGOLIVE URL,"Comu Hangout With Me> Hemantha is the utilization of my friends, a #bigolive URL.","Come hangout with me > හේමන්තයි එයගේ ඝනිකව අනූයී  යක්ශනීවේසියි මගේ පක බලන් ඇගිල්ල ගහනවා on #BIGOLIVE URL Comu Hangout With Me> Hemantha is the utilization of my friends, a #bigolive URL.",HOF
task1a_test_1242,@USER උන්ට කුද ගහගන්න කියල උබ් උබේ වැඩ කරගෙන පලයන්. ලෝකෙ කොහොමත් හොද කියන උන්ට වඩා ඉන්නෙ අඩුපාඩු කියන උන්.,@Useer Ube Kobe worked with you.They are more imperfected than they are the world.,@USER උන්ට කුද ගහගන්න කියල උබ් උබේ වැඩ කරගෙන පලයන්. ලෝකෙ කොහොමත් හොද කියන උන්ට වඩා ඉන්නෙ අඩුපාඩු කියන උන්. @Useer Ube Kobe worked with you.They are more imperfected than they are the world.,NOT
task1a_test_1243,සියලු ප්‍රේක්ෂකයන්ගෙන් සිදු නොවුනද සිදුවූ වරද තරයේ හෙළ දකිමු.ගල ගහපු පුද්ගලයා අගමැති කරමු.. #GenElecSL,"Despite not from all the audience, let us the Prime Minister Prime Minister the Helalecsl","සියලු ප්‍රේක්ෂකයන්ගෙන් සිදු නොවුනද සිදුවූ වරද තරයේ හෙළ දකිමු.ගල ගහපු පුද්ගලයා අගමැති කරමු.. #GenElecSL Despite not from all the audience, let us the Prime Minister Prime Minister the Helalecsl",NOT
task1a_test_1244,@USER චීන තෑග්ගත් අරං ද දන්නැ ආවේ? එකත් තියාගෙන එහෙටම වෙලා ඉන්නෙ නැතුව,@Ser's photos called?Without staying there and stay there,@USER චීන තෑග්ගත් අරං ද දන්නැ ආවේ? එකත් තියාගෙන එහෙටම වෙලා ඉන්නෙ නැතුව @Ser's photos called?Without staying there and stay there,NOT
task1a_test_1245,@USER බැල්ලි ඉන්නවා පොර කාල දිනන බල්ලා තෝරා ගන්න,@User bitches have the dog wrestling the dog,@USER බැල්ලි ඉන්නවා පොර කාල දිනන බල්ලා තෝරා ගන්න @User bitches have the dog wrestling the dog,NOT
task1a_test_1246,@USER අඩො මාත් විශ් කරා බන්,@User spin I also bunn the universe,@USER අඩො මාත් විශ් කරා බන් @User spin I also bunn the universe,NOT
task1a_test_1247,@USER මුගේ ආරක්ෂාවට ඉන්න එවුන්ට අත පය නැද්ද...... පයිය කපල උගේ කටේ ගහල කීතු කපන්න,@Uuseer's to be up with Muga's safety .....................................................................................................................................................................................................................................................,@USER මුගේ ආරක්ෂාවට ඉන්න එවුන්ට අත පය නැද්ද...... පයිය කපල උගේ කටේ ගහල කීතු කපන්න @Uuseer's to be up with Muga's safety .....................................................................................................................................................................................................................................................,HOF
